,score,criterion,learning_rate,loss,max_depth,max_features,n_estimators,subsample
165,0.6250798298934147,friedman_mse,0.1,exponential,3,sqrt,200,0.4
166,0.6349030040673888,friedman_mse,0.1,exponential,3,sqrt,200,0.8
167,0.6384970510220953,friedman_mse,0.1,exponential,3,sqrt,200,1.0
168,0.540861200851944,friedman_mse,0.1,exponential,3,log2,50,0.2
169,0.5485188291365448,friedman_mse,0.1,exponential,3,log2,50,0.4
170,0.5504888003946483,friedman_mse,0.1,exponential,3,log2,50,0.8
171,0.5508078188912239,friedman_mse,0.1,exponential,3,log2,50,1.0
172,0.5801818503988043,friedman_mse,0.1,exponential,3,log2,100,0.2
173,0.5930849721923868,friedman_mse,0.1,exponential,3,log2,100,0.4
174,0.596220552142547,friedman_mse,0.1,exponential,3,log2,100,0.8
175,0.5974245598983555,friedman_mse,0.1,exponential,3,log2,100,1.0
176,0.5970448508990219,friedman_mse,0.1,exponential,3,log2,200,0.2
177,0.6097949771015485,friedman_mse,0.1,exponential,3,log2,200,0.4
178,0.6181361385753549,friedman_mse,0.1,exponential,3,log2,200,0.8
179,0.6190412655296047,friedman_mse,0.1,exponential,3,log2,200,1.0
180,0.6098157387443712,friedman_mse,0.1,exponential,6,auto,50,0.2
181,0.6295748185049641,friedman_mse,0.1,exponential,6,auto,50,0.4
182,0.6461384048250878,friedman_mse,0.1,exponential,6,auto,50,0.8
183,0.6470370580622145,friedman_mse,0.1,exponential,6,auto,50,1.0
184,0.6206630936655887,friedman_mse,0.1,exponential,6,auto,100,0.2
185,0.6335173528587535,friedman_mse,0.1,exponential,6,auto,100,0.4
186,0.6464346879505531,friedman_mse,0.1,exponential,6,auto,100,0.8
187,0.646324861711645,friedman_mse,0.1,exponential,6,auto,100,1.0
188,0.6271446169229782,friedman_mse,0.1,exponential,6,auto,200,0.2
189,0.6326176647882807,friedman_mse,0.1,exponential,6,auto,200,0.4
190,0.643941331306181,friedman_mse,0.1,exponential,6,auto,200,0.8
191,0.6453203345325116,friedman_mse,0.1,exponential,6,auto,200,1.0
192,0.5820923998147526,friedman_mse,0.1,exponential,6,sqrt,50,0.2
193,0.601048283282604,friedman_mse,0.1,exponential,6,sqrt,50,0.4
194,0.6138714796824238,friedman_mse,0.1,exponential,6,sqrt,50,0.8
195,0.6159084449039529,friedman_mse,0.1,exponential,6,sqrt,50,1.0
196,0.597670435457438,friedman_mse,0.1,exponential,6,sqrt,100,0.2
197,0.6120910402700458,friedman_mse,0.1,exponential,6,sqrt,100,0.4
198,0.6223628584764153,friedman_mse,0.1,exponential,6,sqrt,100,0.8
199,0.6243287347511305,friedman_mse,0.1,exponential,6,sqrt,100,1.0
200,0.6016801466546515,friedman_mse,0.1,exponential,6,sqrt,200,0.2
201,0.6157567841828671,friedman_mse,0.1,exponential,6,sqrt,200,0.4
202,0.6265256880707895,friedman_mse,0.1,exponential,6,sqrt,200,0.8
203,0.6285149246525699,friedman_mse,0.1,exponential,6,sqrt,200,1.0
204,0.563788967476518,friedman_mse,0.1,exponential,6,log2,50,0.2
205,0.5781803782325915,friedman_mse,0.1,exponential,6,log2,50,0.4
206,0.5888333402680526,friedman_mse,0.1,exponential,6,log2,50,0.8
207,0.5894041268884219,friedman_mse,0.1,exponential,6,log2,50,1.0
208,0.5821471961994364,friedman_mse,0.1,exponential,6,log2,100,0.2
209,0.5951597639837153,friedman_mse,0.1,exponential,6,log2,100,0.4
210,0.6017334576266371,friedman_mse,0.1,exponential,6,log2,100,0.8
211,0.6065654373072386,friedman_mse,0.1,exponential,6,log2,100,1.0
212,0.5931722539630223,friedman_mse,0.1,exponential,6,log2,200,0.2
213,0.6013836438648135,friedman_mse,0.1,exponential,6,log2,200,0.4
214,0.6080029604201144,friedman_mse,0.1,exponential,6,log2,200,0.8
215,0.6107490793166184,friedman_mse,0.1,exponential,6,log2,200,1.0
216,0.588376454313948,friedman_mse,0.1,exponential,12,auto,50,0.2
217,0.6190272962459414,friedman_mse,0.1,exponential,12,auto,50,0.4
218,0.6404485235519449,friedman_mse,0.1,exponential,12,auto,50,0.8
219,0.6202679455653226,friedman_mse,0.1,exponential,12,auto,50,1.0
220,0.6116302573441871,friedman_mse,0.1,exponential,12,auto,100,0.2
